ENSG00000170516	COX7B2	Gene Expression
ENSG00000109158	GABRA4	Gene Expression
ENSG00000163288	GABRB1	Gene Expression
ENSG00000260918	AC107398.3	Gene Expression
ENSG00000169019	COMMD8	Gene Expression
ENSG00000282904	AC107398.4	Gene Expression
ENSG00000286294	AC107398.5	Gene Expression
ENSG00000145246	ATP10D	Gene Expression
ENSG00000248254	AC107398.2	Gene Expression
ENSG00000145244	CORIN	Gene Expression
ENSG00000282917	AC107068.2	Gene Expression
ENSG00000259959	AC107068.1	Gene Expression
ENSG00000170448	NFXL1	Gene Expression
ENSG00000163293	NIPAL1	Gene Expression
ENSG00000198515	CNGA1	Gene Expression
ENSG00000074966	TXK	Gene Expression
ENSG00000135605	TEC	Gene Expression
ENSG00000109171	SLAIN2	Gene Expression
ENSG00000145248	SLC10A4	Gene Expression
ENSG00000182223	ZAR1	Gene Expression
ENSG00000075539	FRYL	Gene Expression
ENSG00000109180	OCIAD1	Gene Expression
ENSG00000248256	OCIAD1-AS1	Gene Expression
ENSG00000145247	OCIAD2	Gene Expression
ENSG00000109182	CWH43	Gene Expression
ENSG00000109184	DCUN1D4	Gene Expression
ENSG00000272576	AC027271.1	Gene Expression
ENSG00000188993	LRRC66	Gene Expression
ENSG00000163069	SGCB	Gene Expression
ENSG00000251040	LINC02480	Gene Expression
ENSG00000163071	SPATA18	Gene Expression
ENSG00000287999	AC097522.2	Gene Expression
ENSG00000109189	USP46	Gene Expression
ENSG00000248866	USP46-AS1	Gene Expression
ENSG00000260120	AC104066.3	Gene Expression
ENSG00000250302	LINC01618	Gene Expression
ENSG00000226950	DANCR	Gene Expression
ENSG00000286161	AC104066.4	Gene Expression
ENSG00000226887	ERVMER34-1	Gene Expression
ENSG00000128045	RASL11B	Gene Expression
ENSG00000184178	SCFD2	Gene Expression
ENSG00000248115	AC023154.1	Gene Expression
ENSG00000145216	FIP1L1	Gene Expression
ENSG00000072201	LNX1	Gene Expression
ENSG00000250930	LNX1-AS1	Gene Expression
ENSG00000248494	LNX1-AS2	Gene Expression
ENSG00000249341	AC124017.1	Gene Expression
ENSG00000249706	AC105384.1	Gene Expression
ENSG00000272650	AC110792.3	Gene Expression
ENSG00000109220	CHIC2	Gene Expression
ENSG00000269506	AC110792.2	Gene Expression
ENSG00000287534	AC110792.4	Gene Expression
ENSG00000180613	GSX2	Gene Expression
ENSG00000134853	PDGFRA	Gene Expression
ENSG00000248184	LINC02283	Gene Expression
ENSG00000248518	AC098587.1	Gene Expression
ENSG00000251264	AC098868.1	Gene Expression
ENSG00000250456	LINC02260	Gene Expression
ENSG00000157404	KIT	Gene Expression
ENSG00000249727	AC097494.1	Gene Expression
ENSG00000251256	LINC02358	Gene Expression
ENSG00000248317	AC111194.1	Gene Expression
ENSG00000250646	AC111194.2	Gene Expression
ENSG00000128052	KDR	Gene Expression
ENSG00000287060	AC021220.2	Gene Expression
ENSG00000128039	SRD5A3	Gene Expression
ENSG00000249700	SRD5A3-AS1	Gene Expression
ENSG00000273257	AC069200.1	Gene Expression
ENSG00000134851	TMEM165	Gene Expression
ENSG00000134852	CLOCK	Gene Expression
ENSG00000272969	AC024243.1	Gene Expression
ENSG00000163440	PDCL2	Gene Expression
ENSG00000109255	NMU	Gene Expression
ENSG00000250821	EXOC1L	Gene Expression
ENSG00000090989	EXOC1	Gene Expression
ENSG00000286599	AC110611.1	Gene Expression
ENSG00000287382	AC110611.2	Gene Expression
ENSG00000174799	CEP135	Gene Expression
ENSG00000109265	KIAA1211	Gene Expression
ENSG00000286093	AC022267.1	Gene Expression
ENSG00000157426	AASDH	Gene Expression
ENSG00000269921	AC068620.1	Gene Expression
ENSG00000128059	PPAT	Gene Expression
ENSG00000270147	AC068620.2	Gene Expression
ENSG00000128050	PAICS	Gene Expression
ENSG00000174780	SRP72	Gene Expression
ENSG00000196503	ARL9	Gene Expression
ENSG00000249693	THEGL	Gene Expression
ENSG00000171476	HOPX	Gene Expression
ENSG00000128040	SPINK2	Gene Expression
ENSG00000084093	REST	Gene Expression
ENSG00000269949	AC069307.1	Gene Expression
ENSG00000084092	NOA1	Gene Expression
ENSG00000047315	POLR2B	Gene Expression
ENSG00000163453	IGFBP7	Gene Expression
ENSG00000245067	IGFBP7-AS1	Gene Expression
ENSG00000287369	AC111197.1	Gene Expression
ENSG00000250192	AC105390.1	Gene Expression
ENSG00000248505	LINC02380	Gene Expression
ENSG00000251459	AC013724.1	Gene Expression
ENSG00000251049	AC107396.1	Gene Expression
ENSG00000250333	AC093725.2	Gene Expression
ENSG00000249831	AC093725.1	Gene Expression
ENSG00000285998	AC104790.1	Gene Expression
ENSG00000250340	LINC02494	Gene Expression
ENSG00000250078	AC019133.1	Gene Expression
ENSG00000251339	AC017091.1	Gene Expression
ENSG00000249382	LINC02619	Gene Expression
ENSG00000251266	LINC02429	Gene Expression
ENSG00000250375	AC097501.1	Gene Expression
ENSG00000286097	AC108517.2	Gene Expression
ENSG00000249111	AC108517.1	Gene Expression
ENSG00000249392	AC096588.1	Gene Expression
ENSG00000249892	AC093857.1	Gene Expression
ENSG00000287174	AC092596.1	Gene Expression
ENSG00000249066	LINC02496	Gene Expression
ENSG00000240152	LINC02271	Gene Expression
ENSG00000150471	ADGRL3	Gene Expression
ENSG00000205682	AC020741.1	Gene Expression
ENSG00000248692	ADGRL3-AS1	Gene Expression
ENSG00000251055	AC097491.1	Gene Expression
ENSG00000250775	AC093730.1	Gene Expression
ENSG00000205678	TECRL	Gene Expression
ENSG00000286664	AC104689.2	Gene Expression
ENSG00000250125	LINC02232	Gene Expression
ENSG00000285711	LINC02835	Gene Expression
ENSG00000145242	EPHA5	Gene Expression
ENSG00000250846	EPHA5-AS1	Gene Expression
ENSG00000248479	AC104137.1	Gene Expression
ENSG00000251527	AC097110.1	Gene Expression
ENSG00000249413	AC116049.2	Gene Expression
ENSG00000272304	AC096721.1	Gene Expression
ENSG00000287383	AC110809.1	Gene Expression
ENSG00000250075	AC104806.2	Gene Expression
ENSG00000145241	CENPC	Gene Expression
ENSG00000035720	STAP1	Gene Expression
ENSG00000033178	UBA6	Gene Expression
ENSG00000248049	UBA6-AS1	Gene Expression
ENSG00000109163	GNRHR	Gene Expression
ENSG00000153802	TMPRSS11D	Gene Expression
ENSG00000187054	TMPRSS11A	Gene Expression
ENSG00000198092	TMPRSS11F	Gene Expression
ENSG00000185873	TMPRSS11B	Gene Expression
ENSG00000083896	YTHDC1	Gene Expression
ENSG00000087128	TMPRSS11E	Gene Expression
ENSG00000197888	UGT2B17	Gene Expression
ENSG00000196620	UGT2B15	Gene Expression
ENSG00000109181	UGT2B10	Gene Expression
ENSG00000272626	AC021146.12	Gene Expression
ENSG00000135220	UGT2A3	Gene Expression
ENSG00000171234	UGT2B7	Gene Expression
ENSG00000250696	AC111000.4	Gene Expression
ENSG00000213759	UGT2B11	Gene Expression
ENSG00000135226	UGT2B28	Gene Expression
ENSG00000156096	UGT2B4	Gene Expression
ENSG00000173610	UGT2A1	Gene Expression
ENSG00000271271	UGT2A2	Gene Expression
ENSG00000173597	SULT1B1	Gene Expression
ENSG00000109193	SULT1E1	Gene Expression
ENSG00000126545	CSN1S1	Gene Expression
ENSG00000135222	CSN2	Gene Expression
ENSG00000126549	STATH	Gene Expression
ENSG00000205649	HTN3	Gene Expression
ENSG00000126550	HTN1	Gene Expression
ENSG00000187533	PRR27	Gene Expression
ENSG00000109205	ODAM	Gene Expression
ENSG00000181617	FDCSP	Gene Expression
ENSG00000171209	CSN3	Gene Expression
ENSG00000145309	CABS1	Gene Expression
ENSG00000109208	SMR3A	Gene Expression
ENSG00000171201	SMR3B	Gene Expression
ENSG00000171199	OPRPN	Gene Expression
ENSG00000171195	MUC7	Gene Expression
ENSG00000187689	AMTN	Gene Expression
ENSG00000178522	AMBN	Gene Expression
ENSG00000132464	ENAM	Gene Expression
ENSG00000286848	AC009570.2	Gene Expression
ENSG00000132465	JCHAIN	Gene Expression
ENSG00000132467	UTP3	Gene Expression
ENSG00000272986	AC009570.1	Gene Expression
ENSG00000018189	RUFY3	Gene Expression
ENSG00000132463	GRSF1	Gene Expression
ENSG00000173542	MOB1B	Gene Expression
ENSG00000156136	DCK	Gene Expression
ENSG00000080493	SLC4A4	Gene Expression
ENSG00000145321	GC	Gene Expression
ENSG00000248567	AC068721.1	Gene Expression
ENSG00000056291	NPFFR2	Gene Expression
ENSG00000156140	ADAMTS3	Gene Expression
ENSG00000250877	AC095056.1	Gene Expression
ENSG00000163626	COX18	Gene Expression
ENSG00000132466	ANKRD17	Gene Expression
ENSG00000250220	AC053527.2	Gene Expression
ENSG00000163631	ALB	Gene Expression
ENSG00000081051	AFP	Gene Expression
ENSG00000079557	AFM	Gene Expression
ENSG00000250436	LINC02499	Gene Expression
ENSG00000169435	RASSF6	Gene Expression
ENSG00000228277	UMLILO	Gene Expression
ENSG00000169429	CXCL8	Gene Expression
ENSG00000124875	CXCL6	Gene Expression
ENSG00000109272	PF4V1	Gene Expression
ENSG00000163739	CXCL1	Gene Expression
ENSG00000163737	PF4	Gene Expression
ENSG00000163736	PPBP	Gene Expression
ENSG00000163735	CXCL5	Gene Expression
ENSG00000287037	AC097709.1	Gene Expression
ENSG00000163734	CXCL3	Gene Expression
ENSG00000288019	AC093677.3	Gene Expression
ENSG00000081041	CXCL2	Gene Expression
ENSG00000163738	MTHFD2L	Gene Expression
ENSG00000269559	AC093677.2	Gene Expression
ENSG00000182585	EPGN	Gene Expression
ENSG00000124882	EREG	Gene Expression
ENSG00000250532	AC021180.1	Gene Expression
ENSG00000109321	AREG	Gene Expression
ENSG00000249942	AC239584.1	Gene Expression
ENSG00000174808	BTC	Gene Expression
ENSG00000287375	AC098825.1	Gene Expression
ENSG00000169116	PARM1	Gene Expression
ENSG00000249717	AC110760.2	Gene Expression
ENSG00000248165	AC110760.1	Gene Expression
ENSG00000260265	LINC02562	Gene Expression
ENSG00000251185	AC025244.1	Gene Expression
ENSG00000251454	AC025244.2	Gene Expression
ENSG00000251383	LINC02483	Gene Expression
ENSG00000248646	AC096759.1	Gene Expression
ENSG00000250735	AC096759.2	Gene Expression
ENSG00000163743	RCHY1	Gene Expression
ENSG00000174796	THAP6	Gene Expression
ENSG00000174792	ODAPH	Gene Expression
ENSG00000138769	CDKL2	Gene Expression
ENSG00000138757	G3BP2	Gene Expression
ENSG00000138768	USO1	Gene Expression
ENSG00000229717	AC110615.1	Gene Expression
ENSG00000156194	PPEF2	Gene Expression
ENSG00000138744	NAAA	Gene Expression
ENSG00000198301	SDAD1	Gene Expression
ENSG00000245928	AC112719.2	Gene Expression
ENSG00000138755	CXCL9	Gene Expression
ENSG00000156219	ART3	Gene Expression
ENSG00000169245	CXCL10	Gene Expression
ENSG00000169248	CXCL11	Gene Expression
ENSG00000138750	NUP54	Gene Expression
ENSG00000286074	AC110795.1	Gene Expression
ENSG00000138760	SCARB2	Gene Expression
ENSG00000189157	FAM47E	Gene Expression
ENSG00000287401	AC034139.1	Gene Expression
ENSG00000118804	STBD1	Gene Expression
ENSG00000163749	CCDC158	Gene Expression
ENSG00000138771	SHROOM3	Gene Expression
ENSG00000233860	AC107072.2	Gene Expression
ENSG00000224218	AC107072.1	Gene Expression
ENSG00000186212	SOWAHB	Gene Expression
ENSG00000138758	SEPTIN11	Gene Expression
ENSG00000118816	CCNI	Gene Expression
ENSG00000138764	CCNG2	Gene Expression
ENSG00000249036	AC092674.1	Gene Expression
ENSG00000156234	CXCL13	Gene Expression
ENSG00000138767	CNOT6L	Gene Expression
ENSG00000169288	MRPL1	Gene Expression
ENSG00000138759	FRAS1	Gene Expression
ENSG00000138772	ANXA3	Gene Expression
ENSG00000251442	LINC01094	Gene Expression
ENSG00000287632	AC112253.1	Gene Expression
ENSG00000260278	AC098818.2	Gene Expression
ENSG00000138756	BMP2K	Gene Expression
ENSG00000163291	PAQR3	Gene Expression
ENSG00000249307	LINC01088	Gene Expression
ENSG00000156269	NAA11	Gene Expression
ENSG00000196475	GK2	Gene Expression
ENSG00000250334	LINC00989	Gene Expression
ENSG00000251399	AC092542.1	Gene Expression
ENSG00000248408	LINC02469	Gene Expression
ENSG00000251321	PCAT4	Gene Expression
ENSG00000163297	ANTXR2	Gene Expression
ENSG00000248719	AC021127.1	Gene Expression
ENSG00000152784	PRDM8	Gene Expression
ENSG00000138675	FGF5	Gene Expression
ENSG00000197826	CFAP299	Gene Expression
ENSG00000152785	BMP3	Gene Expression
ENSG00000138669	PRKG2	Gene Expression
ENSG00000251059	AC139722.1	Gene Expression
ENSG00000138670	RASGEF1B	Gene Expression
ENSG00000273156	AC124016.2	Gene Expression
ENSG00000138668	HNRNPD	Gene Expression
ENSG00000272677	AC124016.1	Gene Expression
ENSG00000152795	HNRNPDL	Gene Expression
ENSG00000145293	ENOPH1	Gene Expression
ENSG00000249242	TMEM150C	Gene Expression
ENSG00000231782	LINC00575	Gene Expression
ENSG00000286490	AC067942.4	Gene Expression
ENSG00000145284	SCD5	Gene Expression
ENSG00000138674	SEC31A	Gene Expression
ENSG00000251022	THAP9-AS1	Gene Expression
ENSG00000168152	THAP9	Gene Expression
ENSG00000189308	LIN54	Gene Expression
ENSG00000138663	COPS4	Gene Expression
ENSG00000286035	AC073840.1	Gene Expression
ENSG00000145287	PLAC8	Gene Expression
ENSG00000250057	AC114781.2	Gene Expression
ENSG00000173085	COQ2	Gene Expression
ENSG00000173083	HPSE	Gene Expression
ENSG00000163312	HELQ	Gene Expression
ENSG00000163319	MRPS18C	Gene Expression
ENSG00000163322	ABRAXAS1	Gene Expression
ENSG00000138678	GPAT3	Gene Expression
ENSG00000249171	AC021192.1	Gene Expression
ENSG00000250546	AC079160.1	Gene Expression
ENSG00000248749	AC104063.1	Gene Expression
ENSG00000163623	NKX6-1	Gene Expression
ENSG00000163624	CDS1	Gene Expression
ENSG00000163625	WDFY3	Gene Expression
ENSG00000251260	WDFY3-AS1	Gene Expression
ENSG00000180769	WDFY3-AS2	Gene Expression
ENSG00000286189	AC108021.1	Gene Expression
ENSG00000138639	ARHGAP24	Gene Expression
ENSG00000109339	MAPK10	Gene Expression
ENSG00000250062	AC104827.1	Gene Expression
ENSG00000163629	PTPN13	Gene Expression
ENSG00000145283	SLC10A6	Gene Expression
ENSG00000163633	C4orf36	Gene Expression
ENSG00000284968	AC093827.4	Gene Expression
ENSG00000172493	AFF1	Gene Expression
ENSG00000145332	KLHL8	Gene Expression
ENSG00000250572	AC108516.1	Gene Expression
ENSG00000170509	HSD17B13	Gene Expression
ENSG00000198189	HSD17B11	Gene Expression
ENSG00000170502	NUDT9	Gene Expression
ENSG00000272856	AC112250.2	Gene Expression
ENSG00000152583	SPARCL1	Gene Expression
ENSG00000249001	AC093895.1	Gene Expression
ENSG00000152591	DSPP	Gene Expression
ENSG00000152592	DMP1	Gene Expression
ENSG00000029559	IBSP	Gene Expression
ENSG00000152595	MEPE	Gene Expression
ENSG00000286618	AC131944.1	Gene Expression
ENSG00000118785	SPP1	Gene Expression
ENSG00000118762	PKD2	Gene Expression
ENSG00000118777	ABCG2	Gene Expression
ENSG00000163644	PPM1K	Gene Expression
ENSG00000246375	PPM1K-DT	Gene Expression
ENSG00000287181	AC107067.2	Gene Expression
ENSG00000286978	AC107067.1	Gene Expression
ENSG00000138642	HERC6	Gene Expression
ENSG00000138646	HERC5	Gene Expression
ENSG00000145337	PYURF	Gene Expression
ENSG00000255072	PIGY	Gene Expression
ENSG00000285122	PIGY-DT	Gene Expression
ENSG00000138641	HERC3	Gene Expression
ENSG00000177432	NAP1L5	Gene Expression
ENSG00000248019	FAM13A-AS1	Gene Expression
ENSG00000138640	FAM13A	Gene Expression
ENSG00000180346	TIGD2	Gene Expression
ENSG00000270720	AC104785.1	Gene Expression
ENSG00000185477	GPRIN3	Gene Expression
ENSG00000251095	AC093866.1	Gene Expression
ENSG00000145335	SNCA	Gene Expression
ENSG00000274238	AC097478.1	Gene Expression
ENSG00000277695	AC097478.3	Gene Expression
ENSG00000276542	AC097478.2	Gene Expression
ENSG00000247775	SNCA-AS1	Gene Expression
ENSG00000138722	MMRN1	Gene Expression
ENSG00000287239	AC105445.1	Gene Expression
ENSG00000184305	CCSER1	Gene Expression
ENSG00000248984	AC004054.1	Gene Expression
ENSG00000249049	AC074124.1	Gene Expression
ENSG00000249052	AC093810.1	Gene Expression
ENSG00000287392	AC097520.2	Gene Expression
ENSG00000249152	LNCPRESS2	Gene Expression
ENSG00000248511	AC112695.1	Gene Expression
ENSG00000152208	GRID2	Gene Expression
ENSG00000248627	AC095059.1	Gene Expression
ENSG00000250908	AC110800.1	Gene Expression
ENSG00000172238	ATOH1	Gene Expression
ENSG00000246541	AC096746.1	Gene Expression
ENSG00000163104	SMARCAD1	Gene Expression
ENSG00000163106	HPGDS	Gene Expression
ENSG00000287552	AC109925.2	Gene Expression
ENSG00000163110	PDLIM5	Gene Expression
ENSG00000249951	AC108067.1	Gene Expression
ENSG00000249599	BMPR1B-DT	Gene Expression
ENSG00000138696	BMPR1B	Gene Expression
ENSG00000182168	UNC5C	Gene Expression
ENSG00000271474	AC106881.1	Gene Expression
ENSG00000163114	PDHA2	Gene Expression
ENSG00000248510	LINC02267	Gene Expression
ENSG00000287841	AC096585.1	Gene Expression
ENSG00000253170	AC108515.1	Gene Expression
ENSG00000163116	STPG2	Gene Expression
ENSG00000254044	AC034154.1	Gene Expression
ENSG00000251620	STPG2-AS1	Gene Expression
ENSG00000214559	AC019077.1	Gene Expression
ENSG00000138698	RAP1GDS1	Gene Expression
ENSG00000168785	TSPAN5	Gene Expression
ENSG00000251523	AC108159.1	Gene Expression
ENSG00000260641	AC114811.2	Gene Expression
ENSG00000151247	EIF4E	Gene Expression
ENSG00000263923	AC019131.1	Gene Expression
ENSG00000287512	AC019131.3	Gene Expression
ENSG00000164024	METAP1	Gene Expression
ENSG00000272777	AC019131.2	Gene Expression
ENSG00000197894	ADH5	Gene Expression
ENSG00000246090	AP002026.1	Gene Expression
ENSG00000198099	ADH4	Gene Expression
ENSG00000172955	ADH6	Gene Expression
ENSG00000187758	ADH1A	Gene Expression
ENSG00000196616	ADH1B	Gene Expression
ENSG00000248144	ADH1C	Gene Expression
ENSG00000196344	ADH7	Gene Expression
ENSG00000138813	C4orf17	Gene Expression
ENSG00000145331	TRMT10A	Gene Expression
ENSG00000138823	MTTP	Gene Expression
ENSG00000248676	AC083902.1	Gene Expression
ENSG00000248713	C4orf54	Gene Expression
ENSG00000070190	DAPP1	Gene Expression
ENSG00000109270	LAMTOR3	Gene Expression
ENSG00000164031	DNAJB14	Gene Expression
ENSG00000164032	H2AFZ	Gene Expression
ENSG00000245322	AC097460.1	Gene Expression
ENSG00000145358	DDIT4L	Gene Expression
ENSG00000249710	AP001961.1	Gene Expression
ENSG00000164035	EMCN	Gene Expression
ENSG00000286150	AC097459.1	Gene Expression
ENSG00000250223	LINC01216	Gene Expression
ENSG00000251219	LINC01217	Gene Expression
ENSG00000251636	LINC01218	Gene Expression
ENSG00000138814	PPP3CA	Gene Expression
ENSG00000254531	AP001816.1	Gene Expression
ENSG00000153064	BANK1	Gene Expression
ENSG00000286124	AC084277.1	Gene Expression
ENSG00000251309	AP002075.1	Gene Expression
ENSG00000138821	SLC39A8	Gene Expression
ENSG00000248161	AC098487.1	Gene Expression
ENSG00000260651	AF213884.3	Gene Expression
ENSG00000109320	NFKB1	Gene Expression
ENSG00000109323	MANBA	Gene Expression
ENSG00000109332	UBE2D3	Gene Expression
ENSG00000286242	AC018797.3	Gene Expression
ENSG00000246560	UBE2D3-AS1	Gene Expression
ENSG00000145354	CISD2	Gene Expression
ENSG00000164037	SLC9B1	Gene Expression
ENSG00000164038	SLC9B2	Gene Expression
ENSG00000164039	BDH2	Gene Expression
ENSG00000138778	CENPE	Gene Expression
ENSG00000248740	LINC02428	Gene Expression
ENSG00000251577	AC105460.2	Gene Expression
ENSG00000250920	AC105460.1	Gene Expression
ENSG00000169836	TACR3	Gene Expression
ENSG00000286291	AC004047.1	Gene Expression
ENSG00000249614	LINC02503	Gene Expression
ENSG00000251170	AC004052.1	Gene Expression
ENSG00000168772	CXXC4	Gene Expression
ENSG00000245384	CXXC4-AS1	Gene Expression
ENSG00000250670	AC004063.1	Gene Expression
ENSG00000248242	AC004053.1	Gene Expression
ENSG00000248373	AC096577.1	Gene Expression
ENSG00000251259	AC004069.1	Gene Expression
ENSG00000168769	TET2	Gene Expression
ENSG00000251586	TET2-AS1	Gene Expression
ENSG00000138777	PPA2	Gene Expression
ENSG00000250522	AC004066.2	Gene Expression
ENSG00000236699	ARHGEF38	Gene Expression
ENSG00000249885	ARHGEF38-IT1	Gene Expression
ENSG00000138785	INTS12	Gene Expression
ENSG00000138780	GSTCD	Gene Expression
ENSG00000251175	AC008243.1	Gene Expression
ENSG00000168743	NPNT	Gene Expression
ENSG00000250740	AC109361.2	Gene Expression
ENSG00000249635	AC109361.1	Gene Expression
ENSG00000145348	TBCK	Gene Expression
ENSG00000164022	AIMP1	Gene Expression
ENSG00000250298	GIMD1	Gene Expression
ENSG00000249613	LINC02173	Gene Expression
ENSG00000286147	AC092445.1	Gene Expression
ENSG00000155011	DKK2	Gene Expression
ENSG00000251081	AC104663.1	Gene Expression
ENSG00000138801	PAPSS1	Gene Expression
ENSG00000164023	SGMS2	Gene Expression
ENSG00000245293	AC096564.1	Gene Expression
ENSG00000155016	CYP2U1	Gene Expression
ENSG00000249604	AC096564.2	Gene Expression
ENSG00000138796	HADH	Gene Expression
ENSG00000138795	LEF1	Gene Expression
ENSG00000232021	LEF1-AS1	Gene Expression
ENSG00000234492	RPL34-AS1	Gene Expression
ENSG00000109475	RPL34	Gene Expression
ENSG00000198856	OSTC	Gene Expression
ENSG00000286136	AC107071.1	Gene Expression
ENSG00000164089	ETNPPL	Gene Expression
ENSG00000188517	COL25A1	Gene Expression
ENSG00000246774	ZCCHC23	Gene Expression
ENSG00000247950	SEC24B-AS1	Gene Expression
ENSG00000138802	SEC24B	Gene Expression
ENSG00000005059	MCUB	Gene Expression
ENSG00000138794	CASP6	Gene Expression
ENSG00000273447	AC004067.1	Gene Expression
ENSG00000123739	PLA2G12A	Gene Expression
ENSG00000205403	CFI	Gene Expression
ENSG00000272795	AC126283.1	Gene Expression
ENSG00000109534	GAR1	Gene Expression
ENSG00000180245	RRH	Gene Expression
ENSG00000183423	LRIT3	Gene Expression
ENSG00000138798	EGF	Gene Expression
ENSG00000170522	ELOVL6	Gene Expression
ENSG00000138792	ENPEP	Gene Expression
ENSG00000250511	AC098798.1	Gene Expression
ENSG00000250103	PANCR	Gene Expression
ENSG00000164093	PITX2	Gene Expression
ENSG00000249519	LINC01438	Gene Expression
ENSG00000248656	AC083795.2	Gene Expression
ENSG00000250855	AC139718.2	Gene Expression
ENSG00000248432	AC139718.1	Gene Expression
ENSG00000249815	AC004704.1	Gene Expression
ENSG00000174749	FAM241A	Gene Expression
ENSG00000260526	AC109347.1	Gene Expression
ENSG00000138660	AP1AR	Gene Expression
ENSG00000272567	AC109347.2	Gene Expression
ENSG00000145365	TIFA	Gene Expression
ENSG00000073331	ALPK1	Gene Expression
ENSG00000178403	NEUROG2	Gene Expression
ENSG00000249509	AC023886.1	Gene Expression
ENSG00000138658	ZGRF1	Gene Expression
ENSG00000174720	LARP7	Gene Expression
ENSG00000249532	MIR302CHG	Gene Expression
ENSG00000250046	AC106864.1	Gene Expression
ENSG00000145362	ANK2	Gene Expression
ENSG00000251126	AC017007.5	Gene Expression
ENSG00000248152	AC093879.1	Gene Expression
ENSG00000249373	AC093879.2	Gene Expression
ENSG00000145349	CAMK2D	Gene Expression
ENSG00000180801	ARSJ	Gene Expression
ENSG00000249304	AC104779.1	Gene Expression
ENSG00000174607	UGT8	Gene Expression
ENSG00000138653	NDST4	Gene Expression
ENSG00000270394	MTRNR2L13	Gene Expression
ENSG00000250791	AC106892.1	Gene Expression
ENSG00000287845	AC093765.5	Gene Expression
ENSG00000287520	AC093765.4	Gene Expression
ENSG00000287290	AC093765.3	Gene Expression
ENSG00000286637	AC093765.2	Gene Expression
ENSG00000174599	TRAM1L1	Gene Expression
ENSG00000224932	LINC02262	Gene Expression
ENSG00000228358	LINC02263	Gene Expression
ENSG00000236922	LINC01378	Gene Expression
ENSG00000286269	AC092661.1	Gene Expression
ENSG00000229565	LINC02264	Gene Expression
ENSG00000164100	NDST3	Gene Expression
ENSG00000269893	SNHG8	Gene Expression
ENSG00000164099	PRSS12	Gene Expression
ENSG00000281731	METTL14-DT	Gene Expression
ENSG00000145388	METTL14	Gene Expression
ENSG00000150961	SEC24D	Gene Expression
ENSG00000172403	SYNPO2	Gene Expression
ENSG00000172399	MYOZ2	Gene Expression
ENSG00000145390	USP53	Gene Expression
ENSG00000164096	C4orf3	Gene Expression
ENSG00000145384	FABP2	Gene Expression
ENSG00000260091	AC093752.3	Gene Expression
ENSG00000250950	AC093752.2	Gene Expression
ENSG00000138735	PDE5A	Gene Expression
ENSG00000286241	AC080089.2	Gene Expression
ENSG00000250772	LINC01365	Gene Expression
ENSG00000250392	LINC02502	Gene Expression
ENSG00000253825	AC097173.2	Gene Expression
ENSG00000164109	MAD2L1	Gene Expression
ENSG00000250938	AC073475.1	Gene Expression
ENSG00000249409	AC025741.1	Gene Expression
ENSG00000138738	PRDM5	Gene Expression
ENSG00000173376	NDNF	Gene Expression
ENSG00000250344	AC105254.1	Gene Expression
ENSG00000050730	TNIP3	Gene Expression
ENSG00000186867	QRFPR	Gene Expression
ENSG00000164111	ANXA5	Gene Expression
ENSG00000164112	TMEM155	Gene Expression
ENSG00000226757	AC079341.1	Gene Expression
ENSG00000123737	EXOSC9	Gene Expression
ENSG00000145386	CCNA2	Gene Expression
ENSG00000138686	BBS7	Gene Expression
ENSG00000261501	AC079341.2	Gene Expression
ENSG00000138741	TRPC3	Gene Expression
ENSG00000138688	KIAA1109	Gene Expression
ENSG00000164113	ADAD1	Gene Expression
ENSG00000109471	IL2	Gene Expression
ENSG00000138684	IL21	Gene Expression
ENSG00000227145	IL21-AS1	Gene Expression
ENSG00000287692	AC053545.1	Gene Expression
ENSG00000181004	BBS12	Gene Expression
ENSG00000138685	FGF2	Gene Expression
ENSG00000273007	AC021205.3	Gene Expression
ENSG00000170917	NUDT6	Gene Expression
ENSG00000145375	SPATA5	Gene Expression
ENSG00000287951	AC026402.2	Gene Expression
ENSG00000164056	SPRY1	Gene Expression
ENSG00000249125	AC093821.1	Gene Expression
ENSG00000251526	LINC02435	Gene Expression
ENSG00000249464	LINC01091	Gene Expression
ENSG00000226655	AC096732.1	Gene Expression
ENSG00000286700	AC108075.1	Gene Expression
ENSG00000249837	AC121154.1	Gene Expression
ENSG00000286734	AC133530.1	Gene Expression
ENSG00000261083	LINC02516	Gene Expression
ENSG00000151458	ANKRD50	Gene Expression
ENSG00000196159	FAT4	Gene Expression
ENSG00000250149	AC104664.1	Gene Expression
ENSG00000251649	LINC02379	Gene Expression
ENSG00000286251	AC097528.1	Gene Expression
ENSG00000250945	AC096773.1	Gene Expression
ENSG00000248491	AC093772.1	Gene Expression
ENSG00000287101	AC093772.2	Gene Expression
ENSG00000287021	AC097462.3	Gene Expression
ENSG00000164066	INTU	Gene Expression
ENSG00000151475	SLC25A31	Gene Expression
ENSG00000164070	HSPA4L	Gene Expression
ENSG00000261668	AC093591.2	Gene Expression
ENSG00000142731	PLK4	Gene Expression
ENSG00000164073	MFSD8	Gene Expression
ENSG00000164074	ABHD18	Gene Expression
ENSG00000138709	LARP1B	Gene Expression
ENSG00000164040	PGRMC2	Gene Expression
ENSG00000251432	LINC02615	Gene Expression
ENSG00000273077	AC110609.1	Gene Expression
ENSG00000248187	AC078850.1	Gene Expression
ENSG00000248802	AC078850.2	Gene Expression
